energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;track_album_name;playlist_name;track_id;track_name;track_album_release_date;instrumentalness;mode;key;duration_ms;acousticness;playlist_subgenre
872;159925;587;rock;-5066;622;735;Lenny Kravitz;4;484;73;https://api.spotify.com/v1/tracks/1OxcIUqVmVYxT6427tbhDW;5;Rock Classics;1OxcIUqVmVYxT6427tbhDW;Fly Away;1998-05-12;0;1;7;221333;18;classic
808;151008;577;rock;-704;221;869;The Police;4;39;75;https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO;Reggatta De Blanc (Remastered 2003);Rock Classics;1oYYd2gnWZYrt89EBXdFiO;Message In A Bottle;1979-10-02;0,00133;0;1;290280;338;classic
758;112113;489;rock;-6491;92;435;David Bowie;4;297;72;https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z;"""Heroes"" (2017 Remaster)";Rock Classics;7Jh1bpe76CNTCgdgAdBw4Z;Heroes - 2017 Remaster;1977;49;1;7;371413;678;classic
932;112937;564;rock;-10068;349;619;Led Zeppelin;4;554;75;https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx;Led Zeppelin III (Remaster);Rock Classics;78lgmZwycJ3nzsdgmPPGNx;Immigrant Song - Remaster;1970;169;1;11;146250;13;classic
338;177765;388;rock;-10054;248;478;Electric Light Orchestra;4;329;76;https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp;Out of the Blue;Rock Classics;2RlgNHKcydI9sayD2Df2xp;Mr. Blue Sky;1977;0,000373;1;10;303373;652;classic
7;188386;31;rock;-5678;828;763;AC/DC;4;47;83;https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj;Back In Black;Rock Classics;08mG3Y1vljYA6bvDt4Wqkj;Back In Black;1980-07-25;965;1;9;255493;11;classic
691;137145;548;rock;-13553;144;667;Heart;4;369;74;https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz;Little Queen;Rock Classics;4KfSdst7rW39C0sfhArdrz;Barracuda;1977-05-14;106;0;4;261933;15;classic
532;136576;601;rock;-9119;925;342;Elton John;4;286;79;https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY;Honky Chateau;Rock Classics;3gdewACMIVMEWVbyb8O9sY;Rocket Man (I Think It's Going To Be A Long, Long Time);1972-05-19;0,000595;1;10;281613;433;classic
641;203006;256;rock;-10283;853;382;Nirvana;4;552;79;https://api.spotify.com/v1/tracks/11LmqTE2naFULdEP94AUBa;In Utero (Deluxe Edition);Rock Classics;11LmqTE2naFULdEP94AUBa;Heart-Shaped Box;1993-09-21;329;1;1;281160;199;classic
755;109535;667;rock;-7246;523;883;Eagles;4;69;68;https://api.spotify.com/v1/tracks/6gXrEUzibufX9xYPk3HD5p;Hotel California (2013 Remaster);Rock Classics;6gXrEUzibufX9xYPk3HD5p;Life in the Fast Lane - 2013 Remaster;1976-12-08;0,00694;1;9;286220;966;classic
373;92718;671;rock;-18064;481;732;TOTO;4;323;83;https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX;Toto IV;Rock Classics;2374M0fQpWi3dLnB54qaLX;Africa;1982-04-08;0,00801;1;9;295893;257;classic
927;141466;333;rock;-855;297;385;Blue Öyster Cult;4;733;75;https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo;Agents Of Fortune;Rock Classics;5QTxFnGygVM4jFQiBovmRo;(Don't Fear) The Reaper;1976;208;0;9;308120;29;classic
787;126879;767;rock;-9897;513;964;The Smashing Pumpkins;4;331;77;https://api.spotify.com/v1/tracks/5QLHGv0DfpeXLNFo7SFEy1;Mellon Collie And The Infinite Sadness (Deluxe Edition);Rock Classics;5QLHGv0DfpeXLNFo7SFEy1;1979 - Remastered 2012;1995;583;1;3;266200;163;classic
366;127163;472;rock;-12595;837;171;Pink Floyd;4;286;71;https://api.spotify.com/v1/tracks/5HNCy40Ni5BZJFw1TKzRsC;The Wall;Rock Classics;5HNCy40Ni5BZJFw1TKzRsC;Comfortably Numb;1979-11-30;312;0;11;382297;15;classic
864;81394;437;rock;-7842;242;749;Led Zeppelin;4;904;69;https://api.spotify.com/v1/tracks/3qT4bUD1MaWpGrTwcvguhb;Led Zeppelin IV (Deluxe Edition);Rock Classics;3qT4bUD1MaWpGrTwcvguhb;Black Dog - Remaster;1971-11-08;314;0;4;295387;396;classic
584;170411;509;rock;-4907;384;685;Queens of the Stone Age;4;57;69;https://api.spotify.com/v1/tracks/6y20BV5L33R8YXM0YuI38N;Songs For The Deaf;Rock Classics;6y20BV5L33R8YXM0YuI38N;No One Knows;2002-01-01;0,00996;1;0;278747;368;classic
912;117399;575;rock;-7275;562;843;The Doobie Brothers;4;393;69;https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP;The Captain and Me;Rock Classics;4nXkbcTj3nyww1cHkw5RAP;Long Train Runnin';1973;211;0;7;207267;916;classic
611;85387;654;rock;-1045;405;786;Beck;4;119;69;https://api.spotify.com/v1/tracks/5PntSbMHC1ud6Vvl8x56qd;Mellow Gold;Rock Classics;5PntSbMHC1ud6Vvl8x56qd;Loser;1994-03-01;178;1;2;235000;337;classic
482;138453;529;rock;-11709;842;492;Don McLean;4;599;74;https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X;American Pie;Rock Classics;1fDsrQ23eTAVFElUMaf38X;American Pie;1971;0;0;4;516893;7;classic
748;134114;618;rock;-8905;473;663;The Police;4;358;77;https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo;Outlandos D'Amour (Remastered 2003);Rock Classics;3EYOJ48Et32uATr9ZmLnAo;Roxanne;1978-11-02;0,000041;1;0;191947;384;classic
7;147245;586;rock;-9558;318;897;The Knack;4;363;69;https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj;Get The Knack;Rock Classics;1HOMkjp0nHMaTnfAkslCQj;My Sharona;1979-01-01;125;1;0;295400;589;classic
318;104522;575;rock;-16729;934;385;Lou Reed;4;109;74;https://api.spotify.com/v1/tracks/5p3JunprHCxClJjOmcLV8G;Transformer;Rock Classics;5p3JunprHCxClJjOmcLV8G;Walk On the Wild Side;1972-12-01;202;1;0;254173;683;classic
706;80823;445;rock;-9803;205;768;Thin Lizzy;4;461;70;https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1;Jailbreak (Deluxe Edition);Rock Classics;43DeSV93pJPT4lCZaWZ6b1;The Boys Are Back In Town;1976;252;1;8;266720;234;classic
913;115728;574;rock;-4793;156;423;AC/DC;4;133;84;https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s;Highway to Hell;Rock Classics;2zYzyRzz6pRmhPzyfMEC8s;Highway to Hell;1979-07-27;158;0;6;208400;61;classic
495;124936;532;rock;-6662;754;308;Billy Joel;4;343;79;https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7;The Stranger (Legacy Edition);Rock Classics;4U45aEWtQhrm8A5mxPaFZ7;Vienna;1977;0;1;10;214240;659;classic
875;75009;284;rock;-6069;402;595;Pearl Jam;4;422;73;https://api.spotify.com/v1/tracks/1L94M3KIu7QluZe63g64rv;Ten;Rock Classics;1L94M3KIu7QluZe63g64rv;Alive;1991-08-27;461;0;11;340907;752;classic
737;103867;662;rock;-954;119;744;Tina Turner;4;296;69;https://api.spotify.com/v1/tracks/6pPWRBubXOBAHnjl5ZIujB;Foreign Affair;Rock Classics;6pPWRBubXOBAHnjl5ZIujB;The Best;1989-09-13;191;1;0;329800;108;classic
936;91577;666;rock;-9919;153;776;Red Hot Chili Peppers;4;476;72;https://api.spotify.com/v1/tracks/0uppYCG86ajpV2hSR3dJJ0;Blood Sugar Sex Magik (Deluxe Edition);Rock Classics;0uppYCG86ajpV2hSR3dJJ0;Give It Away;1991-09-24;86;1;7;282907;244;classic
432;94605;475;rock;-7844;161;648;Green Day;4;302;79;https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ;Nimrod;Rock Classics;6ORqU0bHbVCRjXm9AjyHyZ;Good Riddance (Time of Your Life);1997-10-14;0;1;7;153467;183;classic
549;176941;516;rock;-13741;184;907;Don Henley;4;373;73;https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB;Building The Perfect Beast;Rock Classics;4gvea7UlDkAvsJBPZAd4oB;The Boys Of Summer;1984-11-19;572;1;6;288733;501;classic
751;89839;421;rock;-9584;17;789;The Doors;4;472;72;https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM;The Doors;Rock Classics;6ToM0uwxtPKo9CMpbPGYvM;Break on Through (To the Other Side);1967-01-04;0;1;9;145867;2;classic
938;168131;324;rock;-7332;961;543;Beastie Boys;4;102;71;https://api.spotify.com/v1/tracks/0Puj4YlTm6xNzDDADXHMI9;Ill Communication;Rock Classics;0Puj4YlTm6xNzDDADXHMI9;Sabotage;1994-05-23;321;0;6;178440;32;classic
953;84989;267;rock;-4899;283;568;Def Leppard;4;96;72;https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO;Hysteria (Super Deluxe);Rock Classics;0PdM2a6oIjqepoEfcJo0RO;Pour Some Sugar On Me - Remastered 2017;1987-08-03;0;0;1;267307;211;classic
919;135997;465;rock;-4025;262;537;Foo Fighters;4;408;73;https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT;There Is Nothing Left To Lose;Rock Classics;5OQsiBsky2k2kDKy2bX2eT;Learn to Fly;1999-11-02;0,00207;1;4;235293;0,0018;classic
58;127402;741;rock;-905;212;944;Pat Benatar;4;304;70;https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE;Crimes Of Passion;Rock Classics;0vOkmmJEtjuFZDzrQSFzEE;Hit Me With Your Best Shot;1980-08-05;0,00361;1;4;171267;117;classic
72;121864;404;rock;-918;466;475;The Smashing Pumpkins;4;623;73;https://api.spotify.com/v1/tracks/6GtX0jaNL8IjVQfrDBx81z;Mellon Collie And The Infinite Sadness (Deluxe Edition);Rock Classics;6GtX0jaNL8IjVQfrDBx81z;Bullet With Butterfly Wings - Remastered 2012;1995;836;0;10;258467;0,0056;classic
927;170814;215;rock;-7327;126;49;Stone Temple Pilots;4;452;72;https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3;Purple (2019 Remaster);Rock Classics;6qLEOZvf5gI7kWE63JE7p3;Interstate Love Song - 2019 Remaster;1994-06-07;661;1;9;194853;273;classic
801;133769;651;rock;-734;825;776;The Clash;4;514;70;https://api.spotify.com/v1/tracks/5jzma6gCzYtKB1DbEwFZKH;London Calling (Remastered);Rock Classics;5jzma6gCzYtKB1DbEwFZKH;London Calling - Remastered;1979;0;1;0;200480;123;classic
262;122861;481;rock;-1573;832;375;Pink Floyd;4;414;75;https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1;Wish You Were Here;Rock Classics;6mFkJmJqdDVQ1REhVfGgd1;Wish You Were Here;1975-09-12;114;1;7;334744;735;classic
449;84383;623;rock;-13333;613;573;Tom Petty;4;253;75;https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv;Full Moon Fever;Rock Classics;5tVA6TkbaAH9QMITTQRrNv;Free Fallin';1989-01-01;0;1;5;256000;212;classic
476;148117;389;rock;-9342;255;566;Blind Melon;4;316;73;https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT;Blind Melon;Rock Classics;6txWz9UapYHVxEd7dDIHXT;No Rain;1992-01-01;0,00509;1;9;217107;619;classic
978;141167;526;rock;-5436;744;451;Van Halen;4;108;72;https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS;1984 (Remastered);Rock Classics;05RgAMGypEvqhNs5hPCbMS;Panama - 2015 Remaster;1984-01-04;0,00475;1;8;210227;122;classic
842;100127;297;rock;-7457;848;586;Alice In Chains;4;488;72;https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS;Dirt (2022 Remaster);Rock Classics;5sFDReWLrZHLFZFjHsjUTS;Would? (2022 Remaster);1992-09-29;0,000091;1;6;206773;286;classic
944;146347;27;rock;-4199;116;606;Bruce Springsteen;4;975;70;https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s;Born To Run;Rock Classics;6hTcuIQa0sxrrByu9wTD7s;Born to Run;1975-08-25;0,00205;1;4;269920;501;classic
182;136094;349;jazz;-13507;143;178;Nat King Cole;3;31;69;https://api.spotify.com/v1/tracks/648TTtYB0bH0P8Hfy0FmkL;Unforgettable;Jazz Classics;648TTtYB0bH0P8Hfy0FmkL;Unforgettable;1954-01-01;152;1;5;191973;92;classic
164;58303;136;classical;-18756;109;71;Pyotr Ilyich Tchaikovsky, André Previn, London Symphony Orchestra;4;364;68;https://api.spotify.com/v1/tracks/2xizRhme7pYeITbH1NLLGt;Tchaikovsky: Swan Lake;Classical Essentials;2xizRhme7pYeITbH1NLLGt;Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato;1976-01-01;916;0;4;166867;911;essential
527;170612;184;classical;-37264;173;151;Ludwig van Beethoven, Paul Lewis;3;432;68;https://api.spotify.com/v1/tracks/3DNRdudZ2SstnDCVKFdXxG;Beethoven: Piano Sonatas, Vol.3;Classical Essentials;3DNRdudZ2SstnDCVKFdXxG;"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto";2007-09-25;887;0;1;315427;995;essential
449;92468;447;classical;-10634;697;36;Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani;4;376;75;https://api.spotify.com/v1/tracks/1BncfTJAWxrsxyT9culBrj;In A Time Lapse;Classical Essentials;1BncfTJAWxrsxyT9culBrj;Experience;2013-01-01;961;1;2;315427;934;essential
812;8009;505;hip-hop;-3986;444;664;Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne;4;461;88;https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R;CHROMAKOPIA;RapCaviar;3tFed7YsjGnIfxeLEQwx3R;Sticky (feat. GloRilla, Sexyy Red & Lil Wayne);2024-10-28;0;1;1;255916;285;modern
507;130007;872;hip-hop;-6323;111;506;Gunna;4;72;76;https://api.spotify.com/v1/tracks/2EKL77lwxvo615Ga7VjEUl;HIM ALL ALONG;RapCaviar;2EKL77lwxvo615Ga7VjEUl;HIM ALL ALONG;2024-10-18;0;0;4;158667;195;modern
802;128085;835;hip-hop;-4286;882;374;BigXthaPlug;4;243;71;https://api.spotify.com/v1/tracks/4CkbpelT92r4dVkceDX9g1;TAKE CARE;RapCaviar;4CkbpelT92r4dVkceDX9g1;Leave Me Alone;2024-10-11;0,000733;1;7;143778;311;modern
533;120011;794;hip-hop;-8206;207;15;Future;4;591;73;https://api.spotify.com/v1/tracks/2t4H61OtTYgmDe61KxkjKH;MIXTAPE PLUTO;RapCaviar;2t4H61OtTYgmDe61KxkjKH;PLUTOSKI;2024-09-20;0,00276;1;9;179023;14;modern
722;119973;769;hip-hop;-5485;111;57;The Weeknd, Playboi Carti;4;507;92;https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL;Timeless;RapCaviar;1Es7AUAhQvapIcoh3qMKDL;Timeless (with Playboi Carti);2024-09-27;0,000256;0;11;256000;584;modern
684;166976;832;hip-hop;-4691;229;68;GloRilla, Sexyy Red;4;359;78;https://api.spotify.com/v1/tracks/5xeSd4HgzrYpNLEf3LfYLK;GLORIOUS;RapCaviar;5xeSd4HgzrYpNLEf3LfYLK;WHATCHU KNO ABOUT ME (feat. Sexyy Red);2024-10-11;0;1;1;149461;449;modern
642;111907;65;hip-hop;-5332;855;186;Lil Baby;4;4;70;https://api.spotify.com/v1/tracks/6afQ4fJDJ9QqU5BKIH99Ej;Insecurities;RapCaviar;6afQ4fJDJ9QqU5BKIH99Ej;Insecurities;2024-11-15;0;1;2;127154;502;modern
699;129054;92;hip-hop;-6635;745;484;NLE Choppa;4;358;72;https://api.spotify.com/v1/tracks/76Ku9OBFK1NjMylR8r4WLK;SLUT SZN;RapCaviar;76Ku9OBFK1NjMylR8r4WLK;Gang Baby;2024-09-27;0;1;11;138180;768;modern
628;11998;757;hip-hop;-6715;221;321;Don Toliver;4;101;85;https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf;HARDSTONE PSYCHO;RapCaviar;2c7z5oRcPBbqRaBY2mLWcf;NEW DROP;2024-06-14;209;0;4;217333;189;modern
709;7853;749;hip-hop;-6385;329;564;Real Boston Richey;4;259;73;https://api.spotify.com/v1/tracks/487JCvAXVblflZyDJn3fSp;Help Me;RapCaviar;487JCvAXVblflZyDJn3fSp;Help Me;2024-05-31;0;1;6;181166;155;modern
69;125951;853;hip-hop;-5858;835;471;Drake;4;647;78;https://api.spotify.com/v1/tracks/1560osUcXrnov6yuOjXvc1;No Face;RapCaviar;1560osUcXrnov6yuOjXvc1;No Face;2024-08-31;0;1;10;137143;771;modern
754;131001;863;hip-hop;-5851;913;301;Future;4;611;77;https://api.spotify.com/v1/tracks/3aCPResPDNae3pXTocGpYe;MIXTAPE PLUTO;RapCaviar;3aCPResPDNae3pXTocGpYe;LIL DEMON;2024-09-20;0;1;11;139197;125;modern
4;106682;608;hip-hop;-9519;119;89;Luh Tyler, BossMan Dlow;5;32;69;https://api.spotify.com/v1/tracks/62oLxos6R04SVYL1lXidvu;Mr. Skii;RapCaviar;62oLxos6R04SVYL1lXidvu;2 Slippery (feat. BossMan Dlow);2024-08-22;327;1;1;159228;29;modern
509;15794;662;hip-hop;-9159;266;549;Lil Yachty, Veeze;4;322;70;https://api.spotify.com/v1/tracks/4lwfqyQXSDJ7kELpMErMih;Sorry Not Sorry;RapCaviar;4lwfqyQXSDJ7kELpMErMih;Sorry Not Sorry;2024-08-16;0;1;1;136709;247;modern
663;143082;76;hip-hop;-4763;305;209;Playboi Carti;4;551;81;https://api.spotify.com/v1/tracks/2cZOYofOX4d6g0OXxkaIjA;ALL RED;RapCaviar;2cZOYofOX4d6g0OXxkaIjA;ALL RED;2024-09-13;0;0;9;148053;109;modern
761;147216;649;hip-hop;-4204;207;313;Lil Tecca, Don Toliver;4;152;73;https://api.spotify.com/v1/tracks/1Ftb0PK0Qqwax3gofiMd2X;PLAN A;RapCaviar;1Ftb0PK0Qqwax3gofiMd2X;I CAN’T LET GO;2024-09-20;0;1;8;150204;694;modern
663;184057;672;hip-hop;-5984;134;381;Lil Uzi Vert;4;243;76;https://api.spotify.com/v1/tracks/4ppKM7xnkSAwSyKqD4QTY4;Eternal Atake 2;RapCaviar;4ppKM7xnkSAwSyKqD4QTY4;Chill Bae;2024-11-01;0;1;3;138324;112;modern
681;114991;884;hip-hop;-5839;277;324;BigXthaPlug;4;149;69;https://api.spotify.com/v1/tracks/26TX1oZbaDeKxfTYDclSAo;TAKE CARE;RapCaviar;26TX1oZbaDeKxfTYDclSAo;2AM;2024-10-11;0;1;8;184294;439;modern
723;139942;783;hip-hop;-4881;159;294;Drake, Young Thug, 21 Savage;4;135;76;https://api.spotify.com/v1/tracks/1qIwin7JMVuX70qN6wD8ww;100 GIGS;RapCaviar;1qIwin7JMVuX70qN6wD8ww;It's Up (feat. Young Thug & 21 Savage);2024-08-30;0;1;1;278001;264;modern
831;139905;652;hip-hop;-5972;269;648;BabyChiefDoit;4;264;68;https://api.spotify.com/v1/tracks/2JapCT0xikq6Fy1PQiJz1C;The Viper;RapCaviar;2JapCT0xikq6Fy1PQiJz1C;The Viper;2024-09-20;0;0;10;150997;111;modern
525;75013;776;hip-hop;-6723;108;467;Latto;4;137;70;https://api.spotify.com/v1/tracks/1JF8LkQWZ8grXb2emqrNKn;Sugar Honey Iced Tea;RapCaviar;1JF8LkQWZ8grXb2emqrNKn;Brokey;2024-08-09;0;1;1;217613;366;modern
5;63925;427;hip-hop;-8269;127;269;Rod Wave;5;141;76;https://api.spotify.com/v1/tracks/0U60hgxzGit7juEuHul2y3;Last Lap;RapCaviar;0U60hgxzGit7juEuHul2y3;25;2024-10-11;0;1;0;180000;286;modern
586;125845;731;hip-hop;-7564;987;147;NLE Choppa, 41, Kyle Richh;4;172;77;https://api.spotify.com/v1/tracks/3lUYO6zvXI88sNDpyKvIJ2;Or What;RapCaviar;3lUYO6zvXI88sNDpyKvIJ2;Or What;2024-09-06;0;0;1;199165;116;modern
552;144941;64;hip-hop;-5679;119;112;Future, Metro Boomin, Travis Scott, Playboi Carti;4;129;84;https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C;WE DON'T TRUST YOU;RapCaviar;28drn6tQo95MRvO0jQEo5C;Type Shit;2024-03-22;0;1;2;228267;215;modern
472;101061;898;hip-hop;-7001;141;214;Kendrick Lamar;4;776;88;https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3;Not Like Us;RapCaviar;6AI3ezQ4o3HUoP6Dhudph3;Not Like Us;2024-05-04;0;1;1;274192;107;modern
859;12977;77;hip-hop;-3382;673;64;Tyler, The Creator, ScHoolboy Q, Santigold;4;275;85;https://api.spotify.com/v1/tracks/2aYHxnMF2umAavtgBvmkY1;CHROMAKOPIA;RapCaviar;2aYHxnMF2umAavtgBvmkY1;Thought I Was Dead (feat. ScHoolboy Q & Santigold);2024-10-28;0;0;10;207273;362;modern
685;121991;731;hip-hop;-4707;865;458;¥$, Playboi Carti, Don Toliver, Kodak Black;4;12;72;https://api.spotify.com/v1/tracks/3lCb7ZYE3Fvie4JOPqpXfY;FIELD TRIP;RapCaviar;3lCb7ZYE3Fvie4JOPqpXfY;FIELD TRIP;2024-08-03;0;0;11;167229;54;modern
578;124005;916;hip-hop;-6275;113;192;Future;4;124;74;https://api.spotify.com/v1/tracks/2jnezASa7o0lP6aif6VrIf;MIXTAPE PLUTO;RapCaviar;2jnezASa7o0lP6aif6VrIf;TEFLON DON;2024-09-20;402;1;11;159894;349;modern
574;146007;694;hip-hop;-6144;82;286;Drake;4;483;79;https://api.spotify.com/v1/tracks/1eroCliWpJrEu1V7VSObcO;100 GIGS;RapCaviar;1eroCliWpJrEu1V7VSObcO;Circadian Rhythm;2024-08-30;0;0;1;126356;193;modern
867;131041;902;hip-hop;-3108;142;799;BigXthaPlug;4;225;68;https://api.spotify.com/v1/tracks/1F5Qp0SJS0QUfqIoQggrLz;The Largest;RapCaviar;1F5Qp0SJS0QUfqIoQggrLz;The Largest;2024-08-09;0;0;10;132338;678;modern
692;140203;637;hip-hop;-7231;345;427;Lil Uzi Vert;4;164;73;https://api.spotify.com/v1/tracks/3NE6g9h77FZbQqCLzUpGRt;Eternal Atake 2;RapCaviar;3NE6g9h77FZbQqCLzUpGRt;Light Year (Practice);2024-11-01;0;0;1;164366;153;modern
478;104563;675;hip-hop;-10201;127;39;Tee Grizzley, J. Cole;4;512;69;https://api.spotify.com/v1/tracks/3rXlcLZk3MCaRPND5g9QiW;Blow for Blow (feat. J. Cole);RapCaviar;3rXlcLZk3MCaRPND5g9QiW;Blow for Blow (feat. J. Cole);2024-09-27;0,000078;1;1;210286;731;modern
878;82557;661;hip-hop;-4099;381;514;Tyler, The Creator;4;31;87;https://api.spotify.com/v1/tracks/5RePVWy39tLpHH0WwXgBsK;CHROMAKOPIA;RapCaviar;5RePVWy39tLpHH0WwXgBsK;Rah Tah Tah;2024-10-28;0;1;1;165413;289;modern
396;78022;726;hip-hop;-9121;527;413;Juice WRLD;4;283;73;https://api.spotify.com/v1/tracks/2FRc9wqgIjg2E3bH13ww6U;The Pre-Party (Extended);RapCaviar;2FRc9wqgIjg2E3bH13ww6U;Both Ways;2024-10-14;0;0;5;197428;269;modern
711;117038;974;hip-hop;-5206;888;328;Doechii;4;194;72;https://api.spotify.com/v1/tracks/2dKkVF2m160z0RNDN2dddc;Alligator Bites Never Heal;RapCaviar;2dKkVF2m160z0RNDN2dddc;NISSAN ALTIMA;2024-08-30;0,00392;0;11;126832;988;modern
527;77499;824;hip-hop;-5506;368;212;A$AP Rocky;4;118;74;https://api.spotify.com/v1/tracks/5xMjhZKSo8yh5r9b5vrYRr;Tailor Swif;RapCaviar;5xMjhZKSo8yh5r9b5vrYRr;Tailor Swif;2024-08-30;0;1;8;155391;149;modern
752;158042;638;hip-hop;-6227;17;242;Yeat;4;385;72;https://api.spotify.com/v1/tracks/32ioWMgkyA6mFcXJMggBoz;LYFESTYLE;RapCaviar;32ioWMgkyA6mFcXJMggBoz;GEEK TIMË;2024-10-18;734;0;1;170188;66;modern
826;10852;654;hip-hop;-293;131;417;50 Cent;5;354;71;https://api.spotify.com/v1/tracks/2I9foKseoFQh07p6sD2voE;Get Rich Or Die Tryin';Gangster Rap;2I9foKseoFQh07p6sD2voE;Many Men (Wish Death);2003-02-06;146;0;6;256227;153;gangster
472;101061;898;hip-hop;-7001;141;214;Kendrick Lamar;4;776;88;https://api.spotify.com/v1/tracks/6AI3ezQ4o3HUoP6Dhudph3;Not Like Us;Gangster Rap;6AI3ezQ4o3HUoP6Dhudph3;Not Like Us;2024-05-04;0;1;1;274192;107;gangster
764;140113;882;hip-hop;-5241;119;886;Central Cee, Lil Baby;4;204;81;https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD;BAND4BAND (feat. Lil Baby);Gangster Rap;7iabz12vAuVQYyekFIWJxD;BAND4BAND (feat. Lil Baby);2024-05-23;0;1;11;140733;359;gangster
552;144941;64;hip-hop;-5679;119;112;Future, Metro Boomin, Travis Scott, Playboi Carti;4;129;84;https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C;WE DON'T TRUST YOU;Gangster Rap;28drn6tQo95MRvO0jQEo5C;Type Shit;2024-03-22;0;1;2;228267;215;gangster
632;123987;848;hip-hop;-7381;282;253;41, Kyle Richh, Jenn Carter, TaTa;4;277;68;https://api.spotify.com/v1/tracks/1haa8GXT0cl9wzRnpZG0YH;41 World: Not The Album;Gangster Rap;1haa8GXT0cl9wzRnpZG0YH;Bent (with Kyle Richh, Jenn Carter & TaTa);2023-11-17;0;1;2;171198;398;gangster
805;142096;548;hip-hop;-5732;408;649;Pop Smoke;4;351;76;https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep;Meet The Woo;Gangster Rap;79s5XnCN4TJKTVMSmOx8Ep;Dior;2019-07-26;405;1;7;216387;212;gangster
631;121854;772;hip-hop;-5082;129;433;Offset, Travis Scott;4;431;70;https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7;SET IT OFF;Gangster Rap;2Gk6fi0dqt91NKvlzGsmm7;SAY MY GRACE (feat. Travis Scott);2023-10-13;0;1;10;173253;648;gangster
702;125089;871;hip-hop;-8025;912;675;Lil Loaded;4;253;69;https://api.spotify.com/v1/tracks/3WCXvxgQ7U3mznWsQjiEMu;6locc 6a6y;Gangster Rap;3WCXvxgQ7U3mznWsQjiEMu;6locc 6a6y;2019-12-06;0;1;5;131286;296;gangster
57;142974;787;hip-hop;-5881;135;733;Lil Durk, J. Cole;4;225;69;https://api.spotify.com/v1/tracks/6HgWWaMu31KdOpEG5l28BG;All My Life (feat. J. Cole);Gangster Rap;6HgWWaMu31KdOpEG5l28BG;All My Life (feat. J. Cole);2023-05-12;0;1;3;223879;449;gangster
583;116624;709;hip-hop;-5298;195;533;Metro Boomin, Future, Chris Brown;4;204;79;https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j;HEROES & VILLAINS;Gangster Rap;0vjeOZ3Ft5jvAi9SBFJm1j;Superhero (Heroes & Villains) [with Future & Chris Brown];2022-12-02;0,000297;0;5;182667;138;gangster
